id_dialogue,id_character,id_scene,id_place,sentiment_afinn,dialogue_length,love_count,inserted_at,updated_at
6692,2,206,13,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6693,43,206,13,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6694,3,206,13,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6695,22,206,13,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6696,25,206,13,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6697,1,206,13,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6698,2,206,13,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6699,44,206,13,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6700,27,207,13,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6701,1,207,13,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6702,27,207,13,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6703,1,207,13,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6704,27,207,13,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6705,2,207,13,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6706,1,207,13,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6707,2,207,13,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6708,25,207,13,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6709,27,207,13,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6710,44,207,13,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6711,27,207,13,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6712,22,207,13,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6713,30,207,13,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6714,22,207,13,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6715,30,207,13,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6716,30,207,13,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6717,22,207,13,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6718,2,207,13,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6719,2,207,13,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6720,1,207,13,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6721,22,207,13,,43,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6722,1,207,13,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6723,22,207,13,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6724,27,207,13,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6725,22,207,13,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6726,27,207,13,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6727,1,208,15,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6728,27,208,15,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6729,1,208,15,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6730,27,208,15,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6731,25,208,15,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6732,1,208,15,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6733,25,209,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6734,73,209,15,,27,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6735,25,209,15,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6736,1,209,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6737,1,210,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6738,30,210,15,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6739,1,210,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6740,1,210,15,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6741,30,210,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6742,30,210,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6743,1,210,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6744,30,210,15,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6745,2,210,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6746,30,210,15,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6747,30,210,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6748,1,210,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6749,30,210,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6750,1,210,15,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6751,30,210,15,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6752,1,210,15,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6753,30,210,15,,24,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6754,1,210,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6755,30,210,15,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6756,2,210,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6757,30,210,15,,25,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6758,1,210,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6759,30,210,15,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6760,30,210,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6761,1,210,15,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6762,30,210,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6763,30,210,15,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6764,3,210,15,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6765,1,210,15,,45,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6766,2,210,15,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6767,1,210,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6768,81,211,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6769,43,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6770,1,211,15,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6771,43,211,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6772,1,211,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6773,43,211,15,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6774,1,211,15,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6775,43,211,15,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6776,1,211,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6777,43,211,15,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6778,43,211,15,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6779,1,211,15,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6780,43,211,15,,40,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6781,1,211,15,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6782,1,211,15,,26,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6783,43,211,15,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6784,1,211,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6785,1,211,15,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6786,43,211,15,,25,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6787,1,211,15,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6788,2,211,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6789,3,211,15,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6790,1,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6791,2,211,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6792,3,211,15,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6793,1,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6794,2,211,15,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6795,1,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6796,2,211,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6797,3,211,15,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6798,1,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6799,81,211,15,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6800,3,211,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6801,73,211,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6802,1,211,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6803,73,211,15,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6804,1,211,15,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6805,73,211,15,,38,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6806,25,211,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6807,25,211,15,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6808,1,211,15,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6809,25,211,15,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6810,1,211,15,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6811,1,211,15,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6812,25,211,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6813,2,211,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6814,2,211,15,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6815,1,211,15,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6816,2,211,15,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6817,1,211,15,,26,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6818,2,211,15,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6819,1,211,15,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6820,2,211,15,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6821,1,211,15,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6822,2,211,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6823,22,211,15,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6824,2,211,15,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6825,22,211,15,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6826,2,211,15,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6827,2,211,15,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6828,1,211,15,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6829,130,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6830,30,212,2,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6831,2,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6832,30,212,2,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6833,3,212,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6834,1,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6835,130,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6836,22,212,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6837,130,212,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6838,22,212,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6839,130,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6840,22,212,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6841,30,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6842,2,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6843,30,212,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6844,64,212,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6845,22,212,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6846,2,212,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6847,64,212,2,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6848,22,212,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6849,64,212,2,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6850,1,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6851,64,212,2,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6852,130,212,2,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6853,64,212,2,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6854,130,212,2,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6855,64,212,2,,49,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6856,64,212,2,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6857,1,212,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6858,2,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6859,30,212,2,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6860,1,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6861,1,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6862,1,212,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6863,30,212,2,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6864,2,212,2,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6865,30,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6866,64,212,2,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6867,30,212,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6868,64,212,2,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6869,2,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6870,30,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6871,2,212,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6872,2,212,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6873,3,212,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6874,30,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6875,2,212,2,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6876,3,212,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6877,30,212,2,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6878,30,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6879,64,212,2,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6880,1,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6881,2,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6882,3,212,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6883,2,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6884,3,212,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6885,3,212,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6886,2,213,2,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6887,3,213,2,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6888,3,213,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6889,30,213,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6890,1,213,2,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6891,3,213,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6892,1,213,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6893,2,213,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6894,3,213,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6895,2,213,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6896,3,213,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6897,1,213,2,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6898,30,213,2,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6899,1,213,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6900,30,213,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6901,2,214,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6902,2,214,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6903,3,214,2,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6904,2,214,2,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6905,3,214,2,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6906,3,214,2,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6907,2,214,2,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6908,1,214,2,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6909,3,214,2,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6910,2,214,74,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6911,2,214,74,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6912,1,214,74,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6913,2,214,74,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6914,3,214,74,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6915,9,214,74,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6916,1,214,74,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6917,3,214,74,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6918,1,214,74,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6919,3,214,74,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6920,1,214,74,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6921,2,214,74,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6922,1,214,74,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6923,2,214,74,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6924,1,214,74,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6925,3,214,74,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6926,2,214,74,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6927,3,214,74,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6928,3,214,74,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6929,1,214,74,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6930,2,214,74,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6931,1,215,74,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6932,1,215,74,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6933,2,215,74,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6934,1,215,74,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6935,3,215,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6936,129,215,21,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6937,129,215,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6938,2,215,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6939,3,215,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6940,1,215,21,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6941,40,216,21,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6942,2,216,21,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6943,3,216,21,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6944,3,216,21,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6945,40,216,21,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6946,1,216,21,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6947,1,216,21,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6948,40,216,21,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6949,1,216,21,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6950,40,216,21,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6951,40,216,21,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6952,1,216,21,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6953,40,216,21,,31,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6954,40,216,21,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6955,3,216,21,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6956,40,216,21,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6957,1,216,21,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6958,40,216,21,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6959,1,216,21,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6960,1,216,21,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6961,40,216,21,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6962,1,216,21,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6963,1,216,21,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6964,40,216,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6965,1,216,21,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6966,40,216,21,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6967,1,216,21,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6968,40,216,21,,43,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6969,1,216,21,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6970,40,216,21,,31,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6971,40,216,21,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6972,1,216,21,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6973,40,216,21,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6974,3,216,21,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6975,40,216,21,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6976,3,216,21,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6977,40,216,21,,27,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6978,3,216,21,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6979,3,216,21,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6980,3,216,21,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6981,2,216,21,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6982,10,217,55,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6983,1,217,55,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6984,10,217,55,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6985,10,217,55,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6986,10,217,55,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6987,2,217,55,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6988,10,217,55,,38,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6989,3,217,55,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6990,10,217,55,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6991,1,217,55,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6992,10,217,55,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6993,3,217,55,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
6994,10,217,55,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
